0.000000e+00 	 6.327439e-02 	 0.000000e+00 	 inf
9.090909e-02 	 1.265488e-01 	 9.050987e-02 	 3.981765e-01
1.818182e-01 	 1.872799e-01 	 1.784226e-01 	 4.964252e-02
2.727273e-01 	 2.422766e-01 	 2.605372e-01 	 7.008838e-02
3.636364e-01 	 2.875839e-01 	 3.328878e-01 	 1.360936e-01
4.545455e-01 	 3.183495e-01 	 3.906092e-01 	 1.849923e-01
5.454545e-01 	 3.286700e-01 	 4.277833e-01 	 2.316905e-01
6.363636e-01 	 3.114143e-01 	 4.372621e-01 	 2.878087e-01
7.272727e-01 	 2.580213e-01 	 4.104653e-01 	 3.713931e-01
8.181818e-01 	 1.582672e-01 	 3.371468e-01 	 5.305689e-01
