0.000000e+00 	 9.952944e-04 	 0.000000e+00 	 inf
9.990010e-04 	 1.990589e-03 	 9.990005e-04 	 9.925804e-01
1.998002e-03 	 2.985880e-03 	 1.997998e-03 	 4.944360e-01
2.997003e-03 	 3.981166e-03 	 2.996990e-03 	 3.283882e-01
3.996004e-03 	 4.976442e-03 	 3.995972e-03 	 2.453646e-01
4.995005e-03 	 5.971706e-03 	 4.994942e-03 	 1.955506e-01
5.994006e-03 	 6.966956e-03 	 5.993898e-03 	 1.623414e-01
6.993007e-03 	 7.962187e-03 	 6.992835e-03 	 1.386207e-01
7.992008e-03 	 8.957397e-03 	 7.991751e-03 	 1.208303e-01
8.991009e-03 	 9.952583e-03 	 8.990643e-03 	 1.069934e-01
9.990010e-03 	 1.094774e-02 	 9.989508e-03 	 9.592399e-02
1.098901e-02 	 1.194287e-02 	 1.098834e-02 	 8.686728e-02
1.198801e-02 	 1.293797e-02 	 1.198714e-02 	 7.932009e-02
1.298701e-02 	 1.393302e-02 	 1.298591e-02 	 7.293408e-02
1.398601e-02 	 1.492804e-02 	 1.398463e-02 	 6.746042e-02
1.498501e-02 	 1.592302e-02 	 1.498332e-02 	 6.271663e-02
1.598402e-02 	 1.691795e-02 	 1.598195e-02 	 5.856588e-02
1.698302e-02 	 1.791283e-02 	 1.698054e-02 	 5.490349e-02
1.798202e-02 	 1.890766e-02 	 1.797908e-02 	 5.164809e-02
1.898102e-02 	 1.990243e-02 	 1.897756e-02 	 4.873540e-02
1.998002e-02 	 2.089715e-02 	 1.997598e-02 	 4.611402e-02
2.097902e-02 	 2.189181e-02 	 2.097434e-02 	 4.374234e-02
2.197802e-02 	 2.288640e-02 	 2.197264e-02 	 4.158630e-02
2.297702e-02 	 2.388092e-02 	 2.297086e-02 	 3.961777e-02
2.397602e-02 	 2.487537e-02 	 2.396902e-02 	 3.781332e-02
2.497502e-02 	 2.586975e-02 	 2.496710e-02 	 3.615326e-02
2.597403e-02 	 2.686405e-02 	 2.596511e-02 	 3.462093e-02
2.697303e-02 	 2.785827e-02 	 2.696304e-02 	 3.320213e-02
2.797203e-02 	 2.885240e-02 	 2.796088e-02 	 3.188470e-02
2.897103e-02 	 2.984645e-02 	 2.895863e-02 	 3.065815e-02
2.997003e-02 	 3.084041e-02 	 2.995630e-02 	 2.951339e-02
3.096903e-02 	 3.183428e-02 	 3.095387e-02 	 2.844251e-02
3.196803e-02 	 3.282804e-02 	 3.195134e-02 	 2.743859e-02
3.296703e-02 	 3.382171e-02 	 3.294872e-02 	 2.649553e-02
3.396603e-02 	 3.481528e-02 	 3.394599e-02 	 2.560796e-02
3.496503e-02 	 3.580874e-02 	 3.494316e-02 	 2.477113e-02
3.596404e-02 	 3.680209e-02 	 3.594021e-02 	 2.398081e-02
3.696304e-02 	 3.779532e-02 	 3.693716e-02 	 2.323323e-02
3.796204e-02 	 3.878845e-02 	 3.793398e-02 	 2.252501e-02
3.896104e-02 	 3.978145e-02 	 3.893069e-02 	 2.185313e-02
3.996004e-02 	 4.077432e-02 	 3.992727e-02 	 2.121485e-02
4.095904e-02 	 4.176708e-02 	 4.092373e-02 	 2.060773e-02
4.195804e-02 	 4.275970e-02 	 4.192006e-02 	 2.002953e-02
4.295704e-02 	 4.375219e-02 	 4.291625e-02 	 1.947824e-02
4.395604e-02 	 4.474454e-02 	 4.391231e-02 	 1.895202e-02
4.495504e-02 	 4.573676e-02 	 4.490823e-02 	 1.844920e-02
4.595405e-02 	 4.672883e-02 	 4.590401e-02 	 1.796825e-02
4.695305e-02 	 4.772075e-02 	 4.689964e-02 	 1.750778e-02
4.795205e-02 	 4.871253e-02 	 4.789512e-02 	 1.706651e-02
4.895105e-02 	 4.970415e-02 	 4.889045e-02 	 1.664326e-02
4.995005e-02 	 5.069561e-02 	 4.988562e-02 	 1.623696e-02
5.094905e-02 	 5.168692e-02 	 5.088063e-02 	 1.584659e-02
5.194805e-02 	 5.267806e-02 	 5.187548e-02 	 1.547125e-02
5.294705e-02 	 5.366904e-02 	 5.287016e-02 	 1.511008e-02
5.394605e-02 	 5.465984e-02 	 5.386468e-02 	 1.476230e-02
5.494505e-02 	 5.565048e-02 	 5.485901e-02 	 1.442717e-02
5.594406e-02 	 5.664093e-02 	 5.585318e-02 	 1.410402e-02
5.694306e-02 	 5.763121e-02 	 5.684716e-02 	 1.379222e-02
5.794206e-02 	 5.862130e-02 	 5.784095e-02 	 1.349117e-02
5.894106e-02 	 5.961120e-02 	 5.883456e-02 	 1.320034e-02
5.994006e-02 	 6.060091e-02 	 5.982798e-02 	 1.291921e-02
6.093906e-02 	 6.159043e-02 	 6.082121e-02 	 1.264730e-02
6.193806e-02 	 6.257975e-02 	 6.181423e-02 	 1.238417e-02
6.293706e-02 	 6.356887e-02 	 6.280706e-02 	 1.212940e-02
6.393606e-02 	 6.455778e-02 	 6.379968e-02 	 1.188260e-02
6.493506e-02 	 6.554649e-02 	 6.479209e-02 	 1.164339e-02
6.593407e-02 	 6.653498e-02 	 6.578429e-02 	 1.141145e-02
6.693307e-02 	 6.752326e-02 	 6.677627e-02 	 1.118643e-02
6.793207e-02 	 6.851132e-02 	 6.776804e-02 	 1.096803e-02
6.893107e-02 	 6.949916e-02 	 6.875958e-02 	 1.075597e-02
6.993007e-02 	 7.048677e-02 	 6.975090e-02 	 1.054997e-02
7.092907e-02 	 7.147415e-02 	 7.074199e-02 	 1.034977e-02
7.192807e-02 	 7.246130e-02 	 7.173284e-02 	 1.015515e-02
7.292707e-02 	 7.344821e-02 	 7.272346e-02 	 9.965857e-03
7.392607e-02 	 7.443488e-02 	 7.371383e-02 	 9.781685e-03
7.492507e-02 	 7.542130e-02 	 7.470396e-02 	 9.602429e-03
7.592408e-02 	 7.640748e-02 	 7.569385e-02 	 9.427892e-03
7.692308e-02 	 7.739341e-02 	 7.668348e-02 	 9.257892e-03
7.792208e-02 	 7.837908e-02 	 7.767286e-02 	 9.092254e-03
7.892108e-02 	 7.936449e-02 	 7.866198e-02 	 8.930812e-03
7.992008e-02 	 8.034964e-02 	 7.965083e-02 	 8.773409e-03
8.091908e-02 	 8.133452e-02 	 8.063942e-02 	 8.619894e-03
8.191808e-02 	 8.231914e-02 	 8.162774e-02 	 8.470125e-03
8.291708e-02 	 8.330348e-02 	 8.261579e-02 	 8.323968e-03
8.391608e-02 	 8.428754e-02 	 8.360356e-02 	 8.181292e-03
8.491508e-02 	 8.527133e-02 	 8.459105e-02 	 8.041975e-03
8.591409e-02 	 8.625482e-02 	 8.557825e-02 	 7.905900e-03
8.691309e-02 	 8.723803e-02 	 8.656517e-02 	 7.772954e-03
8.791209e-02 	 8.822095e-02 	 8.755179e-02 	 7.643031e-03
8.891109e-02 	 8.920357e-02 	 8.853812e-02 	 7.516028e-03
8.991009e-02 	 9.018590e-02 	 8.952415e-02 	 7.391849e-03
9.090909e-02 	 9.116791e-02 	 9.050987e-02 	 7.270400e-03
9.190809e-02 	 9.214963e-02 	 9.149529e-02 	 7.151591e-03
9.290709e-02 	 9.313103e-02 	 9.248040e-02 	 7.035339e-03
9.390609e-02 	 9.411211e-02 	 9.346519e-02 	 6.921560e-03
9.490509e-02 	 9.509288e-02 	 9.444966e-02 	 6.810176e-03
9.590410e-02 	 9.607333e-02 	 9.543381e-02 	 6.701114e-03
9.690310e-02 	 9.705345e-02 	 9.641764e-02 	 6.594300e-03
